BATHRM,HF_BATHRM,HEAT,AC,EYB,STYLE,STRUCT,GRADE,CNDTN,EXTWALL,ROOF,INTWALL,KITCHENS,FIREPLACES,LANDAREA,WARD,SALEYEAR,PRICE
2,1,Hot Water Rad,0,1960,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,1.0,0,1800,Ward 5,2015,582000.0
2,0,Hot Water Rad,1,1957,2 Story,Row Inside,Above Average,Average,Common Brick,Metal- Sms,Hardwood,2.0,0,1000,Ward 1,2013,430000.0
4,1,Forced Air,1,1967,2 Story,Single,Above Average,Average,Common Brick,Slate,Hardwood,1.0,2,2813,Ward 4,2012,519000.0
3,1,Forced Air,1,2015,2 Story,Row Inside,Good Quality,Very Good,Face Brick,Comp Shingle,Hardwood/Carp,1.0,0,1520,Ward 5,2017,543000.0
2,0,Hot Water Rad,1,1969,2 Story,Row Inside,Good Quality,Average,Common Brick,Metal- Sms,Hardwood,1.0,0,2466,Ward 3,2013,759000.0
3,1,Warm Cool,1,1978,3 Story,Row Inside,Excellent,Good,Common Brick,Built Up,Hardwood,2.0,3,2517,Ward 1,2015,1764000.0
4,2,Hot Water Rad,1,1986,3 Story,Row Inside,Good Quality,Very Good,Common Brick,Metal- Sms,Hardwood,2.0,0,2478,Ward 1,2012,1150000.0
2,1,Forced Air,1,1964,2 Story,Single,Average,Good,Vinyl Siding,Comp Shingle,Hardwood/Carp,1.0,0,2214,Ward 7,2018,399999.0
2,0,Hot Water Rad,1,1967,2 Story,Single,Above Average,Good,Common Brick,Comp Shingle,Hardwood,1.0,1,5018,Ward 7,2010,275000.0
3,1,Forced Air,1,2015,2 Story,Row Inside,Above Average,Good,Brick/Siding,Built Up,Hardwood/Carp,1.0,0,984,Ward 7,2014,284900.0
3,1,Warm Cool,1,1969,2 Story,Semi-Detached,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,1.0,1,3745,Ward 3,2017,1155000.0
4,1,Warm Cool,1,1970,2 Story,Single,Very Good,Good,Common Brick,Slate,Hardwood,1.0,1,7735,Ward 4,2015,1145000.0
3,1,Hot Water Rad,1,1967,2 Story,Row End,Above Average,Good,Common Brick,Metal- Sms,Hardwood,1.0,1,1999,Ward 4,2011,515000.0
2,0,Warm Cool,1,1969,2 Story,Single,Good Quality,Average,Concrete Block,Comp Shingle,Hardwood,1.0,1,4593,Ward 3,2011,648500.0
2,1,Hot Water Rad,1,1967,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Wood Floor,1.0,1,2700,Ward 4,2015,735000.0
2,1,Hot Water Rad,0,1972,2.5 Story Fin,Single,Very Good,Good,Common Brick,Slate,Hardwood,1.0,1,5274,Ward 4,2010,630000.0
1,1,Forced Air,1,1954,2 Story,Single,Average,Average,Common Brick,Comp Shingle,Hardwood,1.0,0,3042,Ward 7,2011,246500.0
2,0,Warm Cool,1,1976,2 Story,Single,Above Average,Good,Common Brick,Comp Shingle,Hardwood,1.0,1,7994,Ward 4,2013,800000.0
3,1,Warm Cool,1,2008,2.5 Story Fin,Row Inside,Very Good,Good,Common Brick,Comp Shingle,Hardwood/Carp,1.0,1,1075,Ward 6,2012,690000.0
1,1,Forced Air,1,1965,2 Story,Semi-Detached,Average,Good,Common Brick,Built Up,Hardwood,1.0,0,2383,Ward 7,2011,159900.0
3,1,Hot Water Rad,0,1970,4 Story,Row Inside,Excellent,Average,Brick/Stone,Built Up,Hardwood,1.0,1,1042,Ward 2,2015,1350000.0
2,0,Hot Water Rad,0,1969,2 Story,Row Inside,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,2.0,2,522,Ward 6,2016,719000.0
3,1,Warm Cool,1,1988,3 Story,Row Inside,Excellent,Good,Common Brick,Metal- Pre,Hardwood,1.0,1,1879,Ward 1,2016,1400000.0
3,1,Forced Air,1,1982,2 Story,Row End,Good Quality,Very Good,Common Brick,Metal- Sms,Hardwood,1.0,1,1769,Ward 6,2017,1630000.0
3,1,Forced Air,1,1967,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,2.0,0,1766,Ward 6,2017,1090000.0
1,1,Forced Air,1,1960,2 Story,Semi-Detached,Average,Average,Common Brick,Built Up,Hardwood,1.0,0,3062,Ward 7,2016,255000.0
1,1,Hot Water Rad,0,1964,2 Story,Row Inside,Average,Average,Common Brick,Built Up,Wood Floor,1.0,0,2250,Ward 1,2012,375000.0
3,1,Forced Air,1,2015,2 Story,Row Inside,Good Quality,Very Good,Common Brick,Comp Shingle,Hardwood,1.0,0,1188,Ward 4,2014,564000.0
2,1,Warm Cool,1,1967,2 Story,Semi-Detached,Average,Good,Common Brick,Built Up,Hardwood,1.0,0,2281,Ward 7,2016,345000.0
3,2,Forced Air,1,2012,3 Story,Single,Above Average,Good,Brick/Siding,Comp Shingle,Hardwood/Carp,1.0,0,3471,Ward 7,2010,310000.0
3,1,Forced Air,1,1988,2 Story,Row Inside,Average,Very Good,Common Brick,Built Up,Hardwood,1.0,0,2820,Ward 8,2018,375000.0
3,1,Warm Cool,1,2002,3 Story,Row Inside,Superior,Average,Common Brick,Comp Shingle,Hardwood,1.0,2,1068,Ward 3,2013,965000.0
3,1,Hot Water Rad,1,1984,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,1.0,1,2073,Ward 1,2011,575000.0
3,1,Forced Air,1,1967,2 Story,Semi-Detached,Average,Good,Common Brick,Comp Shingle,Hardwood,1.0,0,2189,Ward 7,2018,408000.0
3,1,Ht Pump,1,2015,3 Story,Single,Above Average,Good,Brick/Siding,Comp Shingle,Hardwood,1.0,0,3000,Ward 8,2014,301500.0
3,1,Hot Water Rad,1,1984,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,2.0,0,1700,Ward 1,2014,800000.0
2,0,Hot Water Rad,0,1957,2 Story,Multi,Above Average,Average,Common Brick,Built Up,Hardwood,2.0,0,1290,Ward 4,2015,450000.0
4,0,Warm Cool,1,1957,2 Story,Row Inside,Above Average,Average,Common Brick,Metal- Sms,Hardwood,4.0,0,2200,Ward 2,2016,1120160.0
3,1,Forced Air,1,2014,3 Story,Row Inside,Excellent,Excellent,Brick/Siding,Built Up,Hardwood/Carp,1.0,0,747,Ward 6,2011,825065.0
2,1,Hot Water Rad,1,1984,2 Story,Single,Very Good,Good,Common Brick,Slate,Hardwood,1.0,1,4667,Ward 3,2015,1028500.0
3,1,Hot Water Rad,1,1969,2.5 Story Fin,Row End,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,1.0,1,2178,Ward 4,2011,775000.0
2,0,Forced Air,1,1967,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Wood Floor,1.0,0,1366,Ward 7,2017,410000.0
3,1,Hot Water Rad,1,1970,2 Story,Row Inside,Very Good,Average,Common Brick,Slate,Hardwood,1.0,1,2435,Ward 3,2014,899000.0
1,1,Hot Water Rad,1,1980,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,1.0,1,1103,Ward 6,2017,831518.0
5,0,Forced Air,1,2012,4 Story,Row Inside,Average,Good,Common Brick,Built Up,Hardwood/Carp,1.0,1,1273,Ward 6,2016,780365.0
3,1,Forced Air,1,1967,2 Story,Single,Above Average,Good,Stone/Stucco,Comp Shingle,Hardwood,1.0,1,6356,Ward 4,2010,510000.0
2,2,Hot Water Rad,0,1969,2.5 Story Unfin,Single,Good Quality,Good,Common Brick,Slate,Hardwood,1.0,2,1999,Ward 4,2014,678000.0
5,0,Forced Air,1,1986,Split Level,Single,Good Quality,Very Good,Common Brick,Slate,Hardwood,2.0,2,7500,Ward 3,2010,1030000.0
1,1,Hot Water Rad,1,1967,2 Story,Row Inside,Above Average,Good,Brick/Siding,Metal- Sms,Hardwood,1.0,0,1259,Ward 6,2013,649900.0
2,1,Water Base Brd,1,1967,1.5 Story Fin,Single,Above Average,Good,Vinyl Siding,Comp Shingle,Hardwood/Carp,1.0,1,4998,Ward 7,2011,239400.0
1,0,Hot Water Rad,0,1954,2 Story,Row Inside,Average,Average,Common Brick,Metal- Sms,Hardwood,1.0,0,1733,Ward 4,2018,580000.0
2,1,Hot Water Rad,1,1969,2 Story,Row End,Good Quality,Good,Common Brick,Built Up,Hardwood,1.0,0,1599,Ward 6,2017,920000.0
1,0,Hot Water Rad,0,1961,2 Story,Row Inside,Average,Good,Common Brick,Built Up,Hardwood,1.0,0,1580,Ward 5,2014,440000.0
1,0,Forced Air,1,1964,2 Story,Single,Average,Average,Vinyl Siding,Built Up,Carpet,1.0,0,3600,Ward 5,2016,279500.0
4,1,Hot Water Rad,1,1970,2 Story,Semi-Detached,Excellent,Good,Common Brick,Metal- Sms,Hardwood,1.0,2,2640,Ward 2,2012,1525000.0
3,1,Hot Water Rad,1,1972,2.5 Story Fin,Single,Very Good,Very Good,Brick/Stone,Slate,Hardwood,1.0,1,8015,Ward 3,2017,1400000.0
2,0,Forced Air,1,1967,2 Story,Row Inside,Average,Good,Common Brick,Comp Shingle,Hardwood,1.0,0,1580,Ward 7,2014,263000.0
2,0,Forced Air,1,1954,2 Story,Row Inside,Average,Average,Common Brick,Built Up,Hardwood,1.0,0,2208,Ward 5,2014,375000.0
2,1,Warm Cool,1,1984,3 Story,Row Inside,Very Good,Very Good,Common Brick,Metal- Sms,Hardwood,1.0,4,1800,Ward 2,2014,1905000.0
2,1,Warm Cool,1,2017,2 Story,Single,Good Quality,Very Good,Brick/Siding,Comp Shingle,Hardwood,1.0,0,4809,Ward 8,2017,426240.0
2,0,Warm Cool,1,1971,2 Story,Row Inside,Average,Average,Common Brick,Built Up,Hardwood,1.0,1,600,Ward 2,2016,662000.0
4,1,Hot Water Rad,1,1969,2 Story,Row End,Good Quality,Good,Common Brick,Built Up,Hardwood,2.0,1,1900,Ward 2,2013,1300000.0
1,1,Hot Water Rad,0,1967,2 Story,Row End,Above Average,Good,Common Brick,Metal- Sms,Hardwood,1.0,0,2925,Ward 5,2014,399999.0
4,1,Forced Air,1,2018,3 Story,Row Inside,Above Average,Very Good,Face Brick,Comp Shingle,Hardwood,1.0,0,1239,Ward 8,2018,460090.0
3,1,Forced Air,1,2017,2.5 Story Fin,Row Inside,Good Quality,Excellent,Face Brick,Comp Shingle,Hardwood/Carp,1.0,0,1776,Ward 5,2016,827960.0
3,1,Warm Cool,1,1978,2 Story,Row End,Good Quality,Good,Common Brick,Built Up,Hardwood,2.0,2,1549,Ward 2,2017,1340000.0
3,1,Forced Air,1,2015,2 Story,Row Inside,Good Quality,Very Good,Face Brick,Comp Shingle,Hardwood/Carp,1.0,0,1525,Ward 5,2016,553000.0
4,1,Hot Water Rad,1,1986,3 Story,Row Inside,Good Quality,Good,Common Brick,Metal- Sms,Wood Floor,2.0,1,2376,Ward 1,2017,1465000.0
4,0,Hot Water Rad,0,1967,2 Story,Multi,Above Average,Good,Common Brick,Built Up,Hardwood,4.0,0,3732,Ward 4,2018,675000.0
2,2,Forced Air,1,2011,2 Story,Row Inside,Good Quality,Very Good,Brick/Siding,Comp Shingle,Hardwood/Carp,1.0,1,2060,Ward 5,2016,520000.0
2,0,Forced Air,1,1978,2 Story,Row Inside,Average,Good,Common Brick,Built Up,Hardwood/Carp,1.0,0,1066,Ward 6,2017,629900.0
6,0,Hot Water Rad,1,1986,3 Story,Row Inside,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,3.0,0,2997,Ward 1,2016,1360000.0
4,1,Forced Air,1,1982,3 Story,Row Inside,Good Quality,Very Good,Common Brick,Built Up,Hardwood,2.0,1,1426,Ward 6,2016,1367500.0
3,1,Forced Air,1,1969,2 Story,Row Inside,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,2.0,2,1360,Ward 6,2017,990000.0
2,1,Hot Water Rad,0,1969,2 Story,Single,Good Quality,Good,Stucco,Comp Shingle,Hardwood,1.0,1,5531,Ward 4,2011,605000.0
2,1,Forced Air,1,1964,2 Story,Row End,Average,Very Good,Brick/Siding,Built Up,Hardwood/Carp,1.0,0,1620,Ward 5,2016,660000.0
1,0,Hot Water Rad,1,1957,2 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Hardwood,1.0,0,1252,Ward 1,2016,635000.0
2,1,Hot Water Rad,1,1950,2 Story,Single,Good Quality,Average,Wood Siding,Comp Shingle,Hardwood,1.0,1,6625,Ward 3,2012,915000.0
1,1,Forced Air,1,1964,2 Story,Row Inside,Average,Good,Common Brick,Metal- Sms,Hardwood,1.0,0,610,Ward 6,2015,525300.0
1,0,Forced Air,1,1964,2 Story,Semi-Detached,Average,Good,Common Brick,Built Up,Hardwood,1.0,0,1170,Ward 5,2017,430000.0
3,0,Hot Water Rad,0,1954,2 Story,Row End,Average,Average,Common Brick,Metal- Sms,Hardwood,2.0,0,1350,Ward 4,2012,260000.0
2,1,Forced Air,1,1969,2 Story,Single,Good Quality,Good,Common Brick,Comp Shingle,Hardwood,1.0,1,3203,Ward 5,2015,495000.0
3,1,Forced Air,1,1984,3 Story,Row Inside,Above Average,Very Good,Common Brick,Metal- Sms,Hardwood,2.0,1,2328,Ward 1,2015,1100000.0
2,0,Hot Water Rad,0,1954,2 Story,Single,Average,Average,Wood Siding,Slate,Hardwood,1.0,0,3387,Ward 3,2017,757000.0
2,0,Hot Water Rad,0,1963,2 Story,Row Inside,Very Good,Good,Common Brick,Metal- Sms,Hardwood,2.0,0,2230,Ward 3,2013,685000.0
3,1,Forced Air,1,1972,2 Story,Single,Very Good,Good,Wood Siding,Comp Shingle,Hardwood,1.0,1,6413,Ward 4,2018,961622.0
3,1,Forced Air,1,2014,3 Story,Row Inside,Very Good,Excellent,Brick/Siding,Built Up,Hardwood/Carp,1.0,0,667,Ward 6,2012,699930.0
2,1,Hot Water Rad,1,1957,2 Story,Semi-Detached,Average,Average,Common Brick,Built Up,Hardwood,1.0,0,2684,Ward 4,2016,365000.0
2,2,Warm Cool,1,1969,2 Story,Semi-Detached,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,1.0,1,3531,Ward 3,2010,799000.0
2,1,Hot Water Rad,1,1964,2 Story,Semi-Detached,Average,Good,Common Brick,Built Up,Hardwood,1.0,0,1383,Ward 4,2015,419900.0
1,0,Hot Water Rad,0,1969,2 Story,Row End,Good Quality,Good,Common Brick,Built Up,Hardwood,1.0,1,2100,Ward 3,2014,826000.0
2,0,Warm Cool,1,1965,2 Story,Semi-Detached,Average,Good,Common Brick,Built Up,Hardwood,1.0,0,1782,Ward 7,2017,325000.0
1,1,Forced Air,1,1974,2 Story,Row End,Average,Average,Common Brick,Built Up,Hardwood,1.0,0,660,Ward 6,2015,510000.0
1,0,Hot Water Rad,0,1954,2 Story,Row Inside,Average,Average,Common Brick,Built Up,Hardwood,1.0,0,1597,Ward 5,2017,569000.0
1,1,Hot Water Rad,0,1967,2 Story,Row End,Above Average,Good,Hardboard,Metal- Sms,Hardwood,1.0,0,1375,Ward 1,2017,649000.0
3,1,Hot Water Rad,1,1982,3 Story,Row Inside,Good Quality,Very Good,Common Brick,Metal- Sms,Hardwood,2.0,5,1037,Ward 6,2016,1530000.0
2,1,Forced Air,1,1976,1 Story,Single,Average,Good,Brick/Siding,Comp Shingle,Hardwood,1.0,1,4136,Ward 7,2012,242400.0
2,0,Forced Air,1,1967,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,1.0,0,739,Ward 6,2014,685000.0
2,1,Forced Air,1,1967,2 Story,Row End,Above Average,Good,Common Brick,Built Up,Hardwood,1.0,1,2253,Ward 5,2015,580000.0
2,1,Hot Water Rad,1,1967,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,1.0,0,2332,Ward 6,2015,1140000.0
2,1,Hot Water Rad,1,1969,2 Story,Row End,Good Quality,Good,Common Brick,Built Up,Hardwood,1.0,1,1637,Ward 2,2016,1210000.0
2,1,Warm Cool,1,1969,2 Story,Semi-Detached,Average,Good,Common Brick,Built Up,Hardwood,1.0,0,1938,Ward 4,2011,345000.0
2,1,Warm Cool,1,1969,2 Story,Single,Good Quality,Good,Common Brick,Slate,Hardwood,1.0,1,4129,Ward 3,2015,967500.0
2,1,Forced Air,1,2011,2 Story,Row End,Above Average,Very Good,Vinyl Siding,Comp Shingle,Carpet,1.0,0,1747,Ward 7,2017,326000.0
2,1,Forced Air,1,2008,2 Story,Single,Above Average,Good,Vinyl Siding,Comp Shingle,Wood Floor,1.0,0,4943,Ward 7,2013,239000.0
3,0,Hot Water Rad,1,1967,2 Story,Single,Good Quality,Good,Common Brick,Slate,Hardwood,1.0,2,4970,Ward 3,2012,855000.0
3,1,Warm Cool,1,2010,3 Story,Town Inside,Above Average,Good,Vinyl Siding,Comp Shingle,Hardwood,1.0,0,640,Ward 8,2017,318000.0
1,1,Hot Water Rad,1,1967,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood,1.0,0,558,Ward 1,2013,600000.0
4,1,Warm Cool,1,1978,2 Story,Single,Excellent,Good,Stucco,Shingle,Hardwood,1.0,1,7500,Ward 3,2014,1725000.0
2,1,Hot Water Rad,1,1969,2 Story,Row Inside,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,2.0,1,1388,Ward 1,2015,875000.0
1,0,Forced Air,0,1964,1 Story,Single,Average,Good,Vinyl Siding,Comp Shingle,Hardwood,1.0,0,5000,Ward 8,2017,244500.0
3,1,Hot Water Rad,1,1986,2 Story,Row End,Good Quality,Good,Stucco,Metal- Sms,Hardwood,2.0,1,4272,Ward 4,2014,625500.0
5,0,Hot Water Rad,1,1972,3 Story,Row Inside,Very Good,Very Good,Common Brick,Metal- Sms,Hardwood,2.0,3,2000,Ward 2,2013,1950000.0
2,1,Warm Cool,0,1969,2 Story,Row Inside,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,1.0,0,1185,Ward 6,2016,761500.0
1,1,Forced Air,1,1964,2 Story,Row Inside,Average,Good,Common Brick,Built Up,Hardwood,1.0,0,1764,Ward 5,2010,190000.0
2,1,Forced Air,1,2017,2 Story,Row Inside,Above Average,Very Good,Vinyl Siding,Comp Shingle,Hardwood/Carp,1.0,0,768,Ward 7,2016,370910.0
2,1,Hot Water Rad,1,1967,2 Story,Row Inside,Above Average,Average,Common Brick,Metal- Sms,Hardwood,2.0,0,2928,Ward 4,2011,465000.0
3,1,Forced Air,1,1982,2 Story,Row Inside,Good Quality,Very Good,Stone Veneer,Built Up,Hardwood,2.0,0,1326,Ward 6,2018,1265000.0
3,1,Ht Pump,1,1986,2 Story,Single,Good Quality,Good,Wood Siding,Comp Shingle,Hardwood,2.0,2,4300,Ward 4,2017,975000.0
3,1,Forced Air,1,1982,2 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood,1.0,1,1500,Ward 5,2015,1067000.0
2,1,Forced Air,1,1967,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,1.0,1,1965,Ward 6,2011,640000.0
3,2,Warm Cool,1,1972,2 Story,Single,Very Good,Very Good,Wood Siding,Comp Shingle,Hardwood,1.0,1,7209,Ward 4,2017,1650000.0
3,1,Forced Air,1,1978,2 Story,Row Inside,Average,Very Good,Common Brick,Metal- Sms,Hardwood,1.0,1,2400,Ward 4,2013,630000.0
2,1,Warm Cool,1,1978,1 Story,Single,Above Average,Very Good,Common Brick,Comp Shingle,Hardwood,1.0,0,4900,Ward 8,2018,412000.0
3,0,Forced Air,1,1980,1 Story,Single,Average,Good,Brick/Siding,Comp Shingle,Wood Floor,1.0,0,5246,Ward 7,2010,259281.0
3,1,Hot Water Rad,0,1980,2 Story,Row Inside,Above Average,Very Good,Common Brick,Metal- Sms,Hardwood,1.0,0,2067,Ward 6,2017,1017500.0
2,0,Hot Water Rad,0,1965,2 Story,Single,Above Average,Good,Wood Siding,Comp Shingle,Hardwood,1.0,1,4600,Ward 4,2013,612000.0
3,0,Forced Air,1,1984,2 Story,Row Inside,Above Average,Very Good,Common Brick,Metal- Sms,Hardwood,1.0,0,1999,Ward 6,2017,1385000.0
3,1,Warm Cool,1,1970,3 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood,2.0,2,1600,Ward 2,2011,1299000.0
3,1,Forced Air,1,1969,2 Story,Single,Above Average,Good,Common Brick,Comp Shingle,Hardwood,1.0,2,5375,Ward 7,2017,525000.0
1,1,Forced Air,1,1969,2 Story,Semi-Detached,Average,Very Good,Common Brick,Comp Shingle,Hardwood,1.0,0,1528,Ward 8,2015,242500.0
2,0,Forced Air,1,1957,2 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Wood Floor,1.0,0,1857,Ward 6,2015,625000.0
1,0,Forced Air,1,1965,2 Story,Semi-Detached,Average,Average,Brick/Siding,Comp Shingle,Carpet,1.0,0,2665,Ward 7,2014,171000.0
1,0,Hot Water Rad,0,1950,2 Story,Row Inside,Average,Average,Wood Siding,Metal- Sms,Hardwood,1.0,0,1765,Ward 4,2015,774900.0
2,0,Forced Air,1,1964,3 Story,Single,Average,Good,Common Brick,Metal- Sms,Hardwood,2.0,0,1152,Ward 1,2014,458000.0
3,1,Forced Air,1,2013,2 Story,Town End,Above Average,Good,Brick/Siding,Comp Shingle,Hardwood/Carp,1.0,0,2340,Ward 5,2010,404830.0
2,1,Warm Cool,1,1998,3 Story,Row Inside,Good Quality,Average,Common Brick,Built Up,Carpet,1.0,2,930,Ward 1,2013,702000.0
1,1,Forced Air,1,1964,2 Story,Row Inside,Average,Good,Common Brick,Built Up,Hardwood,1.0,0,870,Ward 5,2018,456000.0
2,2,Forced Air,1,2006,3 Story,Row End,Above Average,Excellent,Brick Veneer,Comp Shingle,Hardwood/Carp,1.0,0,1296,Ward 8,2014,160000.0
2,1,Forced Air,1,1980,3 Story,Row Inside,Good Quality,Good,Common Brick,Metal- Sms,Hardwood/Carp,1.0,2,1724,Ward 6,2013,1186450.0
2,1,Forced Air,1,1967,2 Story,Single,Above Average,Good,Common Brick,Comp Shingle,Hardwood/Carp,1.0,1,4369,Ward 4,2015,585000.0
4,0,Hot Water Rad,0,1967,2 Story,Multi,Above Average,Average,Common Brick,Built Up,Hardwood,4.0,0,4747,Ward 7,2016,455000.0
2,0,Hot Water Rad,1,1976,2 Story,Row Inside,Superior,Good,Common Brick,Built Up,Hardwood,1.0,1,900,Ward 2,2010,880000.0
2,1,Warm Cool,1,2014,3 Story,Row Inside,Above Average,Very Good,Vinyl Siding,Comp Shingle,Hardwood/Carp,1.0,0,1329,Ward 8,2014,279900.0
1,1,Hot Water Rad,0,1957,2 Story,Single,Above Average,Good,Brick/Siding,Comp Shingle,Hardwood,1.0,1,3750,Ward 5,2013,466250.0
1,0,Hot Water Rad,0,1967,1 Story,Single,Above Average,Average,Stucco,Comp Shingle,Hardwood,1.0,0,6282,Ward 5,2014,386250.0
1,0,Forced Air,0,1957,2 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Hardwood,1.0,0,1125,Ward 1,2018,928000.0
2,1,Forced Air,1,2012,2 Story,Single,Superior,Very Good,Wood Siding,Slate,Hardwood,1.0,1,7996,Ward 3,2012,1650000.0
4,1,Warm Cool,1,1983,2 Story,Single,Superior,Good,Brick/Siding,Slate,Hardwood,1.0,2,10727,Ward 3,2016,1950000.0
3,0,Warm Cool,1,1969,1.5 Story Fin,Single,Good Quality,Average,Common Brick,Slate,Hardwood,1.0,1,2962,Ward 4,2015,875000.0
1,0,Forced Air,0,1957,2 Story,Semi-Detached,Above Average,Good,Common Brick,Built Up,Hardwood,1.0,1,3216,Ward 5,2014,480500.0
2,1,Forced Air,1,1969,2 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood,2.0,0,1206,Ward 5,2017,608500.0
3,1,Forced Air,1,1980,2 Story,Row Inside,Above Average,Very Good,Common Brick,Built Up,Hardwood,2.0,0,1520,Ward 6,2012,827000.0
3,0,Hot Water Rad,0,1957,2 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Hardwood,2.0,0,1900,Ward 6,2016,779251.0
3,1,Warm Cool,1,1972,2 Story,Single,Very Good,Good,Common Brick,Slate,Hardwood,1.0,1,5499,Ward 3,2014,1195000.0
1,0,Warm Cool,1,1957,2 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Hardwood,1.0,0,1764,Ward 5,2018,450000.0
1,2,Forced Air,1,1964,2 Story,Row End,Average,Good,Common Brick,Metal- Sms,Hardwood,1.0,2,810,Ward 6,2011,465000.0
1,1,Hot Water Rad,0,1969,2 Story,Single,Good Quality,Good,Aluminum,Comp Shingle,Hardwood,1.0,1,4938,Ward 4,2011,783000.0
4,1,Forced Air,1,1969,3 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood/Carp,2.0,0,900,Ward 1,2016,1000000.0
2,1,Forced Air,1,1969,2 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood,1.0,1,1440,Ward 1,2011,572000.0
1,1,Forced Air,1,1950,2 Story,Row Inside,Average,Average,Common Brick,Metal- Sms,Hardwood,1.0,0,2565,Ward 4,2016,590000.0
1,0,Hot Water Rad,1,1964,2 Story,Row Inside,Average,Good,Common Brick,Metal- Sms,Wood Floor,1.0,0,2610,Ward 1,2014,350000.0
2,1,Forced Air,1,1969,3 Story,Row Inside,Good Quality,Average,Common Brick,Built Up,Hardwood,1.0,1,1827,Ward 1,2011,909000.0
2,0,Hot Water Rad,0,1954,2 Story,Multi,Average,Average,Common Brick,Built Up,Hardwood,2.0,0,1268,Ward 6,2018,514000.0
3,1,Hot Water Rad,1,1969,2 Story,Semi-Detached,Good Quality,Good,Common Brick,Slate,Hardwood,1.0,1,3519,Ward 3,2015,1160000.0
2,0,Hot Water Rad,1,1969,2 Story,Row Inside,Good Quality,Good,Common Brick,Neopren,Hardwood,2.0,1,609,Ward 6,2014,689000.0
4,1,Warm Cool,1,1981,2 Story,Semi-Detached,Superior,Good,Common Brick,Metal- Sms,Hardwood,2.0,2,3228,Ward 2,2018,1800000.0
1,0,Forced Air,0,1954,2 Story,Row End,Average,Average,Common Brick,Shingle,Hardwood,1.0,0,3078,Ward 7,2018,275000.0
2,0,Hot Water Rad,1,1957,2 Story,Row Inside,Above Average,Fair,Common Brick,Metal- Sms,Hardwood,1.0,1,840,Ward 2,2016,785000.0
3,1,Forced Air,1,2015,3 Story,Row End,Good Quality,Very Good,Brick Veneer,Built Up,Hardwood/Carp,1.0,0,978,Ward 5,2014,876740.0
3,1,Warm Cool,1,2013,3 Story,Row End,Above Average,Very Good,Vinyl Siding,Comp Shingle,Hardwood/Carp,1.0,0,2164,Ward 8,2010,295914.0
3,0,Forced Air,1,2017,2 Story,Row End,Above Average,Very Good,Brick/Siding,Comp Shingle,Hardwood/Carp,1.0,0,1052,Ward 7,2016,386643.0
2,0,Forced Air,1,1964,2.5 Story Fin,Semi-Detached,Average,Good,Common Brick,Comp Shingle,Hardwood,1.0,1,3550,Ward 5,2018,410000.0
1,0,Forced Air,1,1964,2 Story,Row Inside,Average,Good,Common Brick,Metal- Sms,Hardwood,1.0,0,1507,Ward 7,2016,201000.0
1,1,Warm Cool,1,1969,2 Story,Row Inside,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,1.0,1,793,Ward 6,2013,648000.0
3,0,Warm Cool,1,1972,3 Story,Row Inside,Very Good,Good,Common Brick,Comp Shingle,Hardwood,2.0,1,1380,Ward 1,2017,835000.0
3,1,Hot Water Rad,1,1969,2.5 Story Fin,Single,Good Quality,Very Good,Common Brick,Slate,Hardwood,1.0,1,9995,Ward 4,2014,1335000.0
2,1,Hot Water Rad,1,1969,2 Story,Row Inside,Good Quality,Very Good,Common Brick,Metal- Sms,Hardwood,1.0,0,2250,Ward 2,2015,890000.0
